index,DK-West,DK-East,DE,SE,ABS,KLT,AND,AHA,ASR,BED,BIL,BJH,BDR,BBR,BDK,BRE,DYB,EDR,EST,FER,FLE,FGD,FRD,FRT,FVO,GRP,ASP,HASV,HAT,HER,HOD,HNB,HR1,HR2,HVO,HON,HSKV,HVV,IDU,JAR,KAE,KAS,KIN,KLF,KNA,KBBV,LAG,LEM,LOL,LYK,MAG,MAL,MES,MKS,MLP,MOSV,MLU,MAS,NSP,NOR,NVV,OSO,RAM,REV,RIB,RYT,SFE,SHE,SKA,STW,SBA,STSV,STR,SVB,SVS,SON,TAN,THY,THO,TJE,TRI,TYR,VHA,VID,VIL,ADL,ABO,ADV,AVV,ALL,AMK,AMV,ASV,BAG,BAL,BLA,BEL,BJS,BOR,BRY,DYR,EBY,ESK,FNM,FLA,GLN,GRE,GRN,GGG,GOR,HSKO,HASO,HCV,HDG,HEJ,HMA,HKS,HVE,TEG,IDE,ISH,JER,KBA,KAM,KAR,KLB,KRL,KAK,KSV,KYV,KDR,LIN,LUP,MAV,MOSO,MALO,NVS,NAM,NYA,NYR,NSV,ORH,OST,RAD,RIN,RIL,RBY,ROA,ROB,SKE,SIB,SPA,SPR,STA,STSO,STV,SMK,SE4,SOS,TOR,VAL,VEJ,VLO,VIK,OLS,OSH,BOH
t0225,158.8284087612564,152.4828024890175,0,0,53.92480324629001,0.0,46.6016818177815,0.0,0.0,45.27020519441632,76.55990584349817,83.88302727200671,71.23399935003742,56.58775649302039,57.919233116385584,0.0,24.632317532255936,0.0,58.58497142806817,18.640672727112598,0.0,79.88859740191114,23.966579220573344,18.640672727112598,151.12259675194858,60.582186363115966,43.93872857105114,97.86353181734115,121.1643727262319,125.82454090801005,45.27020519441632,23.30084090889075,0.0,0.0,12.649027921969266,36.61560714254259,53.92480324629001,39.94429870095557,85.88024220705448,0.0,71.89973766172001,11.31755129860408,0.0,6.6573831168259305,84.5487655836893,0.0,0.0,0.0,35.949868830860005,39.94429870095557,59.250709739750754,46.6016818177815,57.253494804702996,0.0,63.245139609846326,38.612822077590394,56.58775649302039,0.0,39.94429870095557,25.963794155621123,0.0,49.264635064511886,22.635102597208157,0.0,28.62674740235149,91.87188701219782,0.0,181.74655908934787,31.955438960764457,0.0,49.93037337619448,55.256279869655216,22.635102597208157,56.58775649302039,0.0,44.60446688273373,49.264635064511886,37.28134545422519,27.295270778986303,0.0,0.0,0.0,0.0,47.933158441146674,33.28691558412965,60.582186363115966,59.91644805143334,0.0,13.672680176195977,86.52266687695096,66.74366735621363,49.44369661047065,0.0,20.782778043127696,11.505431093762242,25.877714482533314,50.059651612846565,0.0,51.13947396269075,69.90709057829233,20.63069038822007,56.62983830485621,30.523992339961428,8.881919046605619,23.55837774519195,120.35456571115336,0.0,20.782778043127696,0.0,0.0,17.61175043830361,37.6949252688562,103.51085793013327,0.0,63.040332959212826,4.562629647228913,0.0,0.0,70.53825434615902,7.186141694385539,0.0,47.67187543079678,25.497495345264248,33.9155470444016,0.0,0.0,5.94662730688835,17.155487473580717,5.79453965198072,0.0,0.0,59.869305354388715,8.030228179122886,20.63069038822007,18.851264825800794,21.938644220425687,28.044963564967055,30.128564437201593,39.162571138714846,53.30672304512447,18.53188075049477,2.0151614275261034,8.342007871683531,19.999526620353404,29.28447795246425,0.0,8.965567256804816,0.0,0.0,0.0,10.197477261556623,13.125164618528506,11.125211956493168,70.91086910068267,15.23157863899919,24.022245092660224,80.80417105242407,0.0,0.0,18.159265995971076,9.03400670151325,51.99116483017346,23.55077336244657,56.85796978721765,20.083174830552593,21.862600392971885,0.0
t0226,155.2959075528838,152.963276092449,0,0,52.72546218309829,0.0,45.56521423230717,0.0,0.0,44.26335096852697,74.85713766736177,82.01738561815293,69.64968461224095,55.329188710658705,56.63105197443891,0.0,24.08447037993379,0.0,57.281983606329014,18.22608569292287,0.0,78.1117958268123,23.433538748043688,18.22608569292287,147.76148043905326,59.23477850199934,42.96148770474677,95.68694988784506,118.46955700399866,123.02607842722936,44.26335096852697,22.782607116153585,0.0,0.0,12.367701005911947,35.80123975395562,52.72546218309829,39.05589791340615,83.97018051382321,0.0,70.30061624413105,11.065837742131743,0.0,6.509316318901027,82.66831725004302,0.0,0.0,0.0,35.150308122065525,39.05589791340615,57.93291523821911,45.56521423230717,55.980120342548815,0.0,61.83850502955974,37.75403464962595,55.329188710658705,0.0,39.05589791340615,25.386333643713996,0.0,48.168940759867596,22.131675484263482,0.0,27.990060171274404,89.82856520083413,0.0,177.704335505998,31.24471833072492,0.0,48.8198723917577,54.027325446878514,22.131675484263482,55.329188710658705,0.0,43.612419336636876,48.168940759867596,36.45217138584572,26.6881969074942,0.0,0.0,0.0,0.0,46.86707749608737,32.54658159450513,59.23477850199934,58.583846870109205,0.0,13.715762817684656,86.79529996641604,66.95397678021037,49.599493793429154,0.0,20.848264616647473,11.541684729230747,25.95925521055666,50.21738967120027,0.0,51.300614543342235,70.12736795493606,20.695697733247204,56.80827903409213,30.62017349843504,8.909905990576018,23.632610238702476,120.73380317880704,0.0,20.848264616647473,0.0,0.0,17.667245097751763,37.81370205075797,103.83702084222665,0.0,63.23897316941368,4.577006502008228,0.0,0.0,70.76052052104721,7.20878524066296,0.0,47.82208960181599,25.577838002055984,34.02241499826117,0.0,0.0,5.9653651409507225,17.20954444755094,5.812798257550449,0.0,0.0,60.05795365051795,8.05553144353448,20.695697733247204,18.910665197463995,22.00777293048956,28.133333299010577,30.22349960159433,39.285972475570624,53.47469263179613,18.590274742323423,2.021511205053634,8.368293554505044,20.062545167136065,29.376753398722816,0.0,8.993817776446168,0.0,0.0,0.0,10.22960953198839,13.166522037443668,11.160267520730063,71.13430938537785,15.279573372537469,24.097939233073312,81.05878515056573,0.0,0.0,18.216485877992746,9.062472873976294,52.15498909038375,23.624981894532464,57.03712935919254,20.14645695300621,21.931489488789435,0.0
t0227,155.3157809774035,153.8941936990975,0,0,52.73220953085184,0.0,45.57104527357567,0.0,0.0,44.26901540861637,74.86671723516002,82.02788149243622,69.6585977753228,55.336269260770464,56.638299125729766,0.0,24.087552501747144,0.0,57.28931405820941,18.22841810943027,0.0,78.1217918975583,23.43653756926749,18.22841810943027,147.7803896728811,59.24235885564839,42.966985543657074,95.6991950745089,118.48471771129675,123.04182223865432,44.26901540861637,22.785522636787835,0.0,0.0,12.369283717113397,35.805821286380876,52.73220953085184,39.06089594877915,83.98092628987517,0.0,70.30961270780246,11.067253852154092,0.0,6.510149324796527,82.67889642491588,0.0,0.0,0.0,35.15480635390123,39.06089594877915,57.94032899068906,45.57104527357567,55.98728419325012,0.0,61.846418585566994,37.75886608381985,55.336269260770464,0.0,39.06089594877915,25.38958236670645,0.0,48.175105003494295,22.134507704308184,0.0,27.993642096625056,89.84006068219205,0.0,177.72707656694516,31.24871675902332,0.0,48.82611993597395,54.03423939581116,22.134507704308184,55.336269260770464,0.0,43.61800047613672,48.175105003494295,36.45683621886052,26.691612231665747,0.0,0.0,0.0,0.0,46.873075138534965,32.55074662398263,59.24235885564839,58.59134392316871,0.0,13.799235435568967,87.32352657725457,67.36145128920403,49.90135083541124,0.0,20.975144852842032,11.611926147950971,26.117240371101882,50.52300715926057,0.0,51.612824418354464,70.55415537218326,20.821649464237268,57.15400794698672,30.80652449297766,8.964130694518662,23.776435694879115,121.468575772386,0.0,20.975144852842032,0.0,0.0,17.774766000432557,38.04383206569264,104.46896148440754,0.0,63.623838576677834,4.6048616581431485,0.0,0.0,71.19116123489309,7.252657111575459,0.0,48.11312955816568,25.73350189958996,34.22947165886408,0.0,0.0,6.001669694446569,17.314279834618237,5.848174305841798,0.0,0.0,60.423459724268334,8.10455651833194,20.821649464237268,19.02575341756144,22.1417098062383,28.304549658719885,30.407436482605256,39.52506256572869,53.80013370597245,18.703413101491424,2.0338138990132237,8.419222064971724,20.18464360152747,29.555537075848783,0.0,9.048553158251286,0.0,0.0,0.0,10.291865805949937,13.246652036591788,11.228187676439044,71.56722493697474,15.372563168767877,24.244596630123667,81.55209996571517,0.0,0.0,18.32734939940973,9.117626083123435,52.47239859454117,23.768760925448877,57.384251029893875,20.269066065260084,22.064962111935927,0.0
t0228,153.0452422260304,153.4062126956124,0,0,51.961325050009904,0.0,44.90484880865054,0.0,0.0,43.62185312840339,73.7722516142116,80.82872785557099,68.64026889322297,54.527316410504234,55.81031209075139,0.0,23.735420084572432,0.0,56.451809930874965,17.961939523460217,0.0,76.9797408148295,23.09392224444885,17.961939523460217,145.62000970805246,58.37630345124572,42.33885744815624,94.30018249816614,116.75260690249142,121.24309178335648,43.62185312840339,22.45242440432527,0.0,0.0,12.188458962348005,35.28238120679684,51.961325050009904,38.48987040741475,82.75322137594172,0.0,69.28176673334654,10.905463282100847,0.0,6.4149784012357935,81.47022569569457,0.0,0.0,0.0,34.64088336667327,38.48987040741475,57.09330777099854,44.90484880865054,55.16881425062782,0.0,60.94229481174003,37.2068747271676,54.527316410504234,0.0,38.48987040741475,25.01841576481959,0.0,47.47084016914487,21.81092656420169,0.0,27.584407125313902,88.52670193705393,0.0,175.12891035373715,30.791896325931802,0.0,48.11233800926845,53.24432073025709,21.81092656420169,54.527316410504234,0.0,42.98035528827982,47.47084016914487,35.92387904692042,26.301411445066744,0.0,0.0,0.0,0.0,46.18784448889769,32.07489200617896,58.37630345124572,57.73480561112211,0.0,13.755479627807029,87.04663359576662,67.14785578045735,49.74311932146901,0.0,20.90863505161101,11.575106049428271,26.034425569203176,50.36280444374509,0.0,51.449166016130306,70.33043616152948,20.755626379444088,56.972779081356485,30.708840503902895,8.935706454548725,23.701043318657486,121.08341271930024,0.0,20.90863505161101,0.0,0.0,17.718404236930525,37.92319939657366,104.13770227681272,0.0,63.42209461319259,4.590260165007907,0.0,0.0,70.96542215102227,7.229659759887454,0.0,47.960568290724304,25.651903888785856,34.120933893225455,0.0,0.0,5.982639081726972,17.25937822042973,5.829630409560043,0.0,0.0,60.23186379851208,8.078857890413916,20.755626379444088,18.965424915091003,22.071500960079682,28.21479914758194,30.31101795626888,39.39973308298454,53.62953959450905,18.64410670354045,2.0273649062118255,8.392525668356125,20.120640389951326,29.461819825742424,0.0,9.019861224240538,0.0,0.0,0.0,10.259231468792674,13.204648408006078,11.192584369010948,71.3402933978312,15.323818517518065,24.167719768766624,81.29350752229004,0.0,0.0,18.26923545673147,9.088715126715657,52.30601458026509,23.693392885049143,57.20229208960688,20.204795159643133,21.994996623996233,0.0
t0229,149.4084055389296,152.6029208898754,0,0,50.72656041111213,0.0,43.83776825651667,0.0,0.0,42.58526059204477,72.01919070713453,78.90798286173002,67.0091600492469,53.23157574005595,54.48408340452786,0.0,23.17139179273024,0.0,55.11033723676381,17.535107302606665,0.0,75.15045986831429,22.545137960494287,17.535107302606665,142.15961991756117,56.989098733471685,41.33275292757287,92.059313338685,113.97819746694334,118.36197429259501,42.58526059204477,21.918884128258334,0.0,0.0,11.898822812483097,34.44396077297737,50.72656041111213,37.57522993415714,80.78674435843786,0.0,67.63541388148285,10.646315148011192,0.0,6.262538322359526,79.53423669396597,0.0,0.0,0.0,33.817706940741424,37.57522993415714,55.73659106899976,43.83776825651667,53.85782957229191,0.0,59.494114062415484,36.32272226968525,53.23157574005595,0.0,37.57522993415714,24.423899457202147,0.0,46.34278358546049,21.29263029602238,0.0,26.928914786145953,86.42302884856143,0.0,170.96729620041503,30.060183947325715,0.0,46.96903741769644,51.97906807558406,21.29263029602238,53.23157574005595,0.0,41.95900675980882,46.34278358546049,35.07021460521332,25.676407121674046,0.0,0.0,0.0,0.0,45.09027592098856,31.312691611797625,56.989098733471685,56.362844901235704,0.0,13.683450836568149,86.59082514931725,66.79624471221283,49.48264590621029,0.0,20.799149686507644,11.51449450262937,25.898099664539156,50.099086127435,0.0,51.179759107853634,69.96215992245327,20.64694222447686,56.67444848716519,30.548037629579834,8.88891578259822,23.576935868569585,120.4493750780668,0.0,20.799149686507644,0.0,0.0,17.625624103165652,37.72461946433165,103.59239865815664,0.0,63.08999301176305,4.566223860923743,0.0,0.0,70.59382088988109,7.191802580954896,0.0,47.70942897355159,25.517581009462184,33.9422640328665,0.0,0.0,5.951311765403944,17.169001717073275,5.799104303373154,0.0,0.0,59.916467428421036,8.036553995225788,20.64694222447686,18.866114918716598,21.95592639794166,28.06705599847794,30.15229822829978,39.1934214729288,53.34871544179239,18.546479248451938,2.0167488719079865,8.34857929238891,20.015281257049075,29.307546814028896,0.0,8.972629886715154,0.0,0.0,0.0,10.205510329164566,13.135503973257299,11.133975847552394,70.96672917185649,15.243577322383763,24.0411686277635,80.86782457695949,0.0,0.0,18.173570966476497,9.041123244629013,52.03212089522604,23.569325495468046,56.90275968021138,20.098995361166,21.879822666926277,0.0
t0230,143.2228021571802,150.5008488748626,0,0,48.626448422822875,0.0,42.02285666169879,0.0,0.0,40.822203614221685,69.03755022993371,75.64114199105784,64.23493804002528,51.027754517777105,52.228407565254216,0.0,22.212081378326506,0.0,52.82873408899276,16.809142664679516,0.0,72.0391828486265,21.61175485458795,16.809142664679516,136.2741208886518,54.62971366020844,39.62155056674459,88.24799898956745,109.25942732041686,113.46171298658673,40.822203614221685,21.011428330849395,0.0,0.0,11.406203951032529,33.01795880562047,48.626448422822875,36.01959142431325,77.44212156227348,0.0,64.83526456376383,10.205550903555421,0.0,6.003265237385543,76.24146851479638,0.0,0.0,0.0,32.417632281881914,36.01959142431325,53.42906061273131,42.02285666169879,51.628081041515664,0.0,57.031019755162646,34.81893837683615,51.027754517777105,0.0,36.01959142431325,23.412734425803613,0.0,44.42416275665302,20.41110180711084,0.0,25.814040520757825,82.84506027592047,0.0,163.8891409806253,28.8156731394506,0.0,45.02448928039157,49.8271014703,20.41110180711084,51.027754517777105,0.0,40.22187709048313,44.42416275665302,33.61828532935902,24.613387473280717,0.0,0.0,0.0,0.0,43.223509709175886,30.016326186927714,54.62971366020844,54.02938713646986,0.0,13.494964280055182,85.39805538290761,65.87614098222711,48.80103323076684,0.0,20.512645927358623,11.355884847454666,25.541358979437028,49.40898212213752,0.0,50.47476906750341,68.99844639963698,20.362535089983155,55.89377029675804,30.127245061257785,8.766472902727728,23.25216870946104,118.79021115708197,0.0,20.512645927358623,0.0,0.0,17.382834968079983,37.20497104351142,102.16543591774813,0.0,62.2209420921343,4.503325121264243,0.0,0.0,69.62140637474522,7.092737065991184,0.0,47.05224197534259,25.16608188599835,33.47471673473088,0.0,0.0,5.869333741381063,16.932502455953557,5.71922290400559,0.0,0.0,59.09113113285564,7.925852213425068,20.362535089983155,18.606238292690097,21.653488291412234,27.680438412037553,29.736956884081554,38.65354062418476,52.61384850010391,18.291005534201606,1.9889685952250407,8.233579430044793,19.739575114874935,28.903841736647678,0.0,8.84903386328424,0.0,0.0,0.0,10.064931646025585,12.954565265503472,10.980607754015981,69.9891779263151,15.0336003631538,23.710006763456235,79.75388789758976,0.0,0.0,17.92323398263169,8.916583740103203,51.31538975680605,23.244663167592265,56.11893655282125,19.822136075431438,21.57843287272451,0.0
t0231,136.2671035752934,146.2441530444617,0,0,46.26487670908396,0.0,39.981992217726884,0.0,0.0,38.83964958293469,65.6847015005513,71.96758599190841,61.11533096138251,48.54956197866836,49.69190461346056,0.0,21.13333874365564,0.0,50.26307593085665,15.992796887090753,0.0,68.5405580875318,20.562167426259542,15.992796887090753,129.6558890489143,51.976589883044966,37.697306948142504,83.96218365722646,103.9531797660899,107.9513789878626,38.83964958293469,19.990996108863442,0.0,0.0,10.85225503052587,31.4144224567854,46.26487670908396,34.2702790437659,73.68109994409669,0.0,61.68650227877861,9.709912395733673,0.0,5.711713173960985,72.5387573093045,0.0,0.0,0.0,30.843251139389306,34.2702790437659,50.834247248252744,39.981992217726884,49.120733296064465,0.0,54.261275152629345,33.12793640897371,48.54956197866836,0.0,34.2702790437659,22.27568137844784,0.0,42.26667748731129,19.419824791467345,0.0,24.56036664803223,78.82164180066157,0.0,155.92976964913487,27.416223235012723,0.0,42.837848804707384,47.40721934387617,19.419824791467345,48.54956197866836,0.0,38.2684782655386,42.26667748731129,31.985593774181496,23.41802401324003,0.0,0.0,0.0,0.0,41.12433485251907,28.558565869804923,51.976589883044966,51.40541856564884,0.0,13.113279003116425,82.98269660592808,64.01293092900605,47.420767562993866,0.0,19.932475815081855,11.034700295725889,24.818959092105217,48.01152151141014,0.0,49.047164235794206,67.04692651593398,19.786610642633406,54.312896961183554,29.27514011040563,8.51852607098998,22.594515212266224,115.43040421708768,0.0,19.932475815081855,0.0,0.0,16.891186969531507,36.152682991350446,99.27583636842088,0.0,60.46111397988608,4.3759551734537565,0.0,0.0,67.65226698159509,6.892129398189668,0.0,45.72143830396935,24.45429616098408,32.52793345600627,0.0,0.0,5.703328242734729,16.453591452186128,5.557463070286271,0.0,0.0,57.4198251343357,7.701681105278611,19.786610642633406,18.07998812498644,21.041051125690142,26.897537799495762,28.89589066203964,37.560281905478085,51.125742943184726,17.77367126284468,1.9327135349420759,8.000704708797953,19.1812701769723,28.086338954950705,0.0,8.598751915836631,0.0,0.0,0.0,9.780259812669147,12.588164382301972,10.670037364604745,68.00963665409378,14.608397020713126,23.039403988234024,77.49816612186605,0.0,0.0,17.416301590345952,8.66439124343844,49.86400920150555,22.5872219536438,54.53169471985624,19.261496021818946,20.968118539465927,0.0
t0232,133.892229345192,145.2456688373306,0,0,45.458568652535945,0.0,39.28518278614218,0.0,0.0,38.16274899225241,64.53994314866215,70.71332901505595,60.05020797310304,47.70343624031551,48.82587003420529,0.0,20.76502518696087,0.0,49.38708693115017,15.714073114456873,0.0,67.3460276333866,20.20380829001598,15.714073114456873,127.39623560648964,51.070737621984854,37.04031519836264,82.49888385089858,102.14147524396968,106.0699935225839,38.16274899225241,19.64259139307109,0.0,0.0,10.663121041952879,30.866929331968848,45.458568652535945,33.6730138166933,72.3969797058906,0.0,60.61142487004793,9.540687248063103,0.0,5.612168969448885,71.27454591200083,0.0,0.0,0.0,30.305712435023963,33.6730138166933,49.94830382809506,39.28518278614218,48.2646531372604,0.0,53.3156052097644,32.55058002280353,47.70343624031551,0.0,33.6730138166933,21.887458980850646,0.0,41.530050373921746,19.0813744961262,0.0,24.132326568630198,77.44793177839459,0.0,153.21221286595454,26.93841105335464,0.0,42.09126727086664,46.58100244642574,19.0813744961262,47.70343624031551,0.0,37.601532095307526,41.530050373921746,31.428146228913736,23.00989277474042,0.0,0.0,0.0,0.0,40.40761658003195,28.06084484724442,51.070737621984854,50.50952072503994,0.0,13.023747888772764,82.41613096688349,63.575881657262826,47.097001542158225,0.0,19.796386529486067,10.959360709517902,24.649507266681706,47.683722108893825,0.0,48.71229396662784,66.58916259259622,19.651517253748892,53.942074820740146,29.07526364045265,8.460365703051496,22.440250811689662,114.64230135461986,0.0,19.796386529486067,0.0,0.0,16.77586213036581,35.90584999146083,98.59802906672682,0.0,60.04831479306241,4.346078272115494,0.0,0.0,67.19037008690555,6.8450732785819035,0.0,45.40927447982007,24.287334077338752,32.30584848939185,0.0,0.0,5.664388681323859,16.34125430315426,5.519519405586678,0.0,0.0,57.02779039394213,7.6490977589232685,19.651517253748892,17.95654672762385,20.89739302508866,26.71389444593657,28.69860352353598,37.30383850232466,50.77668114588269,17.652321248575767,1.9195179035176764,7.946079774184495,19.050309759439582,27.894579043194618,0.0,8.540043804706945,0.0,0.0,0.0,9.71348493817813,12.502218496118903,10.597187520174947,67.54529981246161,14.508657965078893,22.88210210268807,76.9690461991654,0.0,0.0,17.297391523019666,8.60523497878868,49.523561910756044,22.4330073479028,54.15937873434592,19.129987861095028,20.824958387220082,0.0
t0233,142.4129601080034,154.5473375037622,0,0,48.351494001866136,0.0,41.785241730007776,0.0,0.0,40.59137768057899,68.64718284215563,75.21343511401402,63.87172664444045,50.73922210072373,51.933086150152526,0.0,22.086484914432685,0.0,52.53001817486692,16.71409669200311,0.0,71.63184296572763,21.489552889718286,16.71409669200311,135.50356961016809,54.32081424901013,39.397513631150204,87.74900763301633,108.64162849802024,112.820152671021,40.59137768057899,20.892620865003888,0.0,0.0,11.341708469573542,32.831261359291815,48.351494001866136,35.815921482863814,77.00423118815719,0.0,64.46865866915485,10.147844420144747,0.0,5.96932024714397,75.81036713872841,0.0,0.0,0.0,32.234329334577424,35.815921482863814,53.12695019958131,41.785241730007776,51.336154125438135,0.0,56.708542347867706,34.622057433435025,50.73922210072373,0.0,35.815921482863814,23.280348963861478,0.0,44.17296982886538,20.295688840289493,0.0,25.668077062719064,82.37661941058677,0.0,162.96244274703037,28.65273718629105,0.0,44.769901853579775,49.54535805129495,20.295688840289493,50.73922210072373,0.0,39.994445655864595,44.17296982886538,33.428193384006214,24.474213013290267,0.0,0.0,0.0,0.0,42.979105779436566,29.84660123571985,54.32081424901013,53.72388222429571,0.0,13.85780090134264,87.69413718324614,67.6473406624496,50.11313763099546,0.0,21.06416566372048,11.66120843366597,26.228084798258617,50.73743233233515,0.0,51.83187489517758,70.85359493105832,20.91001882388353,57.3965758132918,30.937270755277726,9.002175446478423,23.87734549074499,121.98410170497773,0.0,21.06416566372048,0.0,0.0,17.85020405311989,38.20529425359035,104.91233919303448,0.0,63.89386511241963,4.624405195108778,0.0,0.0,71.49330431638174,7.283438182296327,0.0,48.31732694689491,25.842717698666227,34.37474528364193,0.0,0.0,6.027141437625107,17.38776353360901,5.872994597788149,0.0,0.0,60.67990350181901,8.13895314339145,20.91001882388353,19.106500797791103,22.235681646481375,28.424677265935298,30.536488971701637,39.692811258017024,54.02846736285424,18.782792434133494,2.0424456278397103,8.454954165057218,20.270309438560147,29.68097401060652,0.0,9.08695620838875,0.0,0.0,0.0,10.33554561106812,13.302872277929586,11.275841334073574,71.87096407398225,15.437806009671474,24.347493352247714,81.89821600537648,0.0,0.0,18.40513267653294,9.156322286315383,52.69509719826453,23.86963814875314,57.627796073047236,20.355090200470467,22.158608226562908,0.0
t0234,154.6847997489038,166.1312557864934,0,0,52.517981239676956,0.0,45.38590971330109,0.0,0.0,44.0891694357782,74.56256595756606,81.69463748394197,69.3756048474745,55.11146179472275,56.408202072245636,0.0,23.98969513417343,0.0,57.05657221100708,18.154363885320432,0.0,77.80441665137329,23.341324995411988,18.154363885320432,147.1800214988478,59.00168262729143,42.792429158255324,95.31041039793227,118.00336525458283,122.54195622591294,44.0891694357782,22.692954856650545,0.0,0.0,12.319032636467439,35.660357631879414,52.517981239676956,38.902208325686644,83.63974790022628,0.0,70.02397498623594,11.02229235894455,0.0,6.483701387614443,82.34300762270341,0.0,0.0,0.0,35.01198749311797,38.902208325686644,57.704942349768515,45.38590971330109,55.7598319334842,0.0,61.595163182337195,37.605468048163765,55.11146179472275,0.0,38.902208325686644,25.28643541169632,0.0,47.979390268346876,22.044584717889098,0.0,27.879915966742093,89.47507914907928,0.0,177.00504788187425,31.121766660549316,0.0,48.62776040710832,53.81472151719987,22.044584717889098,55.11146179472275,0.0,43.44079929701676,47.979390268346876,36.30872777064086,26.583175689219203,0.0,0.0,0.0,0.0,46.68264999082396,32.41850693807221,59.00168262729143,58.35331248852996,0.0,14.896496460983737,94.26715057456784,72.71776943162084,53.86931033888556,0.0,22.643006022173825,12.535260926289428,28.19398078794641,54.540398332956585,0.0,55.71687358182184,76.16434480857814,22.477305282897042,61.69867026971407,33.256138372852455,9.676923173764742,25.66704451397531,131.12728002669053,0.0,22.643006022173825,0.0,0.0,19.188145608252693,41.06892822975327,112.77592315178565,0.0,68.68295643023092,4.971022178303805,0.0,0.0,76.85200287657685,7.829359930828494,0.0,51.938896726310944,27.779728939754435,36.95126485872496,0.0,0.0,6.478898905722626,18.69104339042231,6.313198166445833,0.0,0.0,65.22809601630975,8.748999033814696,22.477305282897042,20.538606633358555,23.90233164067746,30.555216322640725,32.82531645073279,42.667940363774335,58.078109116516124,20.190635080877293,2.195534795417514,9.088685549332125,21.78964721489835,31.9056773477466,0.0,9.768058580366977,0.0,0.0,0.0,11.110234568509005,14.299973799587278,12.121009078097446,77.25796968780494,16.59492903857087,26.172431768769528,88.0368027777604,0.0,0.0,19.784668269649146,9.842623913041537,56.64479772177185,25.65875947701147,61.947221378629266,21.880782621500575,23.819481271039077,0.0
t0235,149.5574562228272,162.2499299587734,0,0,50.77716551926369,0.0,43.88150106603036,0.0,0.0,42.62774389271521,72.0910374656213,78.98670191885466,67.07600877236068,53.284679865894006,54.538437039209164,0.0,23.194507706330334,0.0,55.16531562586673,17.552600426412145,0.0,75.22543039890918,22.567629119672755,17.552600426412145,142.30143917126986,57.04595138583948,41.373986719400065,92.15115223866376,114.09190277167895,118.48005287828198,42.62774389271521,21.94075053301518,0.0,0.0,11.910693146493955,34.4783222661667,50.77716551926369,37.61271519945459,80.86733767882738,0.0,67.70288735901825,10.656935973178802,0.0,6.268785866575768,79.61358050551223,0.0,0.0,0.0,33.851443679509124,37.61271519945459,55.79219421252431,43.88150106603036,53.91155845255159,0.0,59.55346573246978,36.35895802613945,53.284679865894006,0.0,37.61271519945459,24.44826487964549,0.0,46.389015412660676,21.3138719463576,0.0,26.95577922627579,86.50924495874557,0.0,171.13785415751843,30.090172159563675,0.0,47.01589399931825,52.03092269257886,21.3138719463576,53.284679865894006,0.0,42.00086530605764,46.389015412660676,35.105200852824275,25.702022052960636,0.0,0.0,0.0,0.0,45.135258239345504,31.343929332878833,57.04595138583948,56.419072799181876,0.0,14.548469497708016,92.06478639873293,71.01886361589726,52.61076122029895,0.0,22.1139972954594,12.242399527270425,27.53528459438285,53.26617058031806,0.0,54.415159828746624,74.38491662537807,21.95216782384975,60.25720375385518,32.479174952057825,9.450841142003872,25.067385152335607,128.06375235830075,0.0,22.1139972954594,0.0,0.0,18.739852812398095,40.10943453845307,110.14113837753142,0.0,67.07831598220214,4.854884148289661,0.0,0.0,75.05650893255817,7.646442533556216,0.0,50.72544787604649,27.130710915358723,36.08797216895315,0.0,0.0,6.327532339937523,18.254364397569123,6.16570286832787,0.0,0.0,63.70417149914082,8.544596100989802,21.95216782384975,20.05876300601678,23.34390127969278,29.84135456482045,32.05841832587272,41.67108893948626,56.7212297991842,19.71892111563651,2.144240498827933,8.876346517789598,21.280575516669682,31.160264758439148,0.0,9.539847351389183,0.0,0.0,0.0,10.850666071427392,13.965883399913256,11.83782584824629,75.45299113800178,16.207221581706985,25.560965040745057,85.9799982662099,0.0,0.0,19.322438910192847,9.61267061361353,55.32140486976068,25.059293678755125,60.49994796126966,21.36958172605498,23.262986543887965,0.0
